root_id,region,nt_type
720575940636575845,optic_lobe,ACH
720575940636588645,optic_lobe,ACH
720575940636588655,optic_lobe,GLUT
720575940636593765,optic_lobe,GLUT
720575940636604005,optic_lobe,ACH
720575940636619365,optic_lobe,ACH
720575940636628335,antennal_lobe,ACH
720575940636632895,central_complex,ACH
720575940636633975,optic_lobe,GLUT
720575940636647535,optic_lobe,ach
720575940636650985,central_complex,ach
720575940636652655,optic_lobe,ACH
720575940636653925,optic_lobe,ACH
720575940636655215,optic_lobe,ach
720575940636660855,antennal_lobe,GABA
720575940636662885,optic_lobe,ACH
720575940636662895,optic_lobe,GABA
720575940636664175,optic_lobe,ACH
720575940636674415,optic_lobe,GABA
720575940636680815,optic_lobe,ACH
720575940636682095,optic_lobe,GLUT
720575940636683365,optic_lobe,ACH
720575940636687215,optic_lobe,GABA
720575940636692335,antennal_lobe,ach
720575940636692855,optic_lobe,ACH
720575940636698735,optic_lobe,GABA
720575940636710775,optic_lobe,GLUT
720575940636712055,optic_lobe,GABA
720575940636712805,optic_lobe,ACH
720575940636721775,optic_lobe,ACH
720575940636748095,central_complex,ACH
720575940636760695,antennal_lobe,ach
720575940636769655,optic_lobe,ach
720575940636773495,optic_lobe,ACH
720575940636784105,optic_lobe,ACH
720575940636785205,antennal_lobe,ACH
720575940636785775,optic_lobe,ach
720575940636791415,optic_lobe,ACH
720575940636798575,optic_lobe,ach
720575940636801135,optic_lobe,ACH
720575940636808805,optic_lobe,ACH
720575940636815735,antennal_lobe,ACH
720575940636832375,antennal_lobe,GABA
720575940636835695,optic_lobe,GABA
720575940636836215,antennal_lobe,ach
720575940636838245,antennal_lobe,ACH
720575940636844655,optic_lobe,ACH
720575940636855785,optic_lobe,GLUT
720575940636863295,optic_lobe,ACH
720575940636864745,optic_lobe,ACH
720575940636867695,antennal_lobe,ach
720575940636872815,antennal_lobe,ach
720575940636873705,optic_lobe,GLUT
720575940636875895,optic_lobe,ACH
720575940636877175,optic_lobe,GLUT
720575940636879215,optic_lobe,GABA
720575940636885615,optic_lobe,GLUT
720575940636886505,optic_lobe,ACH
720575940636892005,optic_lobe,ACH
720575940636893285,optic_lobe,ACH
720575940636894575,optic_lobe,ach
720575940636895095,optic_lobe,ACH
720575940636896375,antennal_lobe,ACH
720575940636900975,optic_lobe,ACH
720575940636904055,optic_lobe,ACH
720575940636908645,optic_lobe,ACH
720575940636910825,central_complex,ACH
720575940636922735,antennal_lobe,GABA
720575940636925815,optic_lobe,GABA
720575940636927095,optic_lobe,ACH
720575940636937335,optic_lobe,ach
720575940636939365,optic_lobe,GLUT
720575940636941925,optic_lobe,ACH
720575940636942455,antennal_lobe,ACH
720575940636943215,antennal_lobe,ach
720575940636943935,optic_lobe,ACH
720575940636945775,antennal_lobe,ACH
720575940636950505,optic_lobe,ACH
720575940636953445,optic_lobe,GLUT
720575940636959855,central_complex,GLUT
720575940636964975,optic_lobe,GABA
720575940636966255,optic_lobe,GLUT
720575940636971895,antennal_lobe,ach
720575940636977015,central_complex,GLUT
720575940636988535,optic_lobe,GABA
720575940636989295,optic_lobe,GABA
720575940636990005,antennal_lobe,ACH
720575940636991845,optic_lobe,ACH
720575940636992375,antennal_lobe,GLUT
720575940636999535,optic_lobe,GABA
720575940637003365,optic_lobe,ACH
720575940637016695,antennal_lobe,ACH
720575940637019255,optic_lobe,ACH
720575940637022015,central_complex,ACH
720575940637023095,optic_lobe,ACH
720575940637025855,optic_lobe,ACH
720575940637030775,antennal_lobe,ACH
720575940637030975,antennal_lobe,SER
720575940637032815,optic_lobe,ACH
720575940637042295,optic_lobe,ACH
720575940637050735,central_complex,ACH
720575940637051325,central_complex,GLUT
720575940637052535,antennal_lobe,ach
720575940637054835,antennal_lobe,ACH
720575940637062975,antennal_lobe,ACH
720575940637063535,central_complex,ACH
720575940637071205,optic_lobe,ACH
720575940637073385,central_complex,ACH
720575940637073775,optic_lobe,ach
720575940637081455,antennal_lobe,ach
720575940637087095,antennal_lobe,ach
720575940637096805,optic_lobe,GLUT
720575940637101375,central_complex,ACH
720575940637102455,antennal_lobe,ach
720575940637106295,ventral_cord,ach
720575940637108855,optic_lobe,ACH
720575940637125495,optic_lobe,ACH
720575940637130985,antennal_lobe,ACH
720575940637134455,optic_lobe,ach
720575940637163895,optic_lobe,ach
720575940637167205,optic_lobe,ACH
720575940637169015,optic_lobe,GABA
720575940637171045,optic_lobe,GLUT
720575940637173605,optic_lobe,GLUT
720575940637176885,optic_lobe,ACH
720575940637176895,central_complex,GLUT
720575940637181815,antennal_lobe,ach
720575940637183165,central_complex,ACH
720575940637191525,antennal_lobe,ach
720575940637192805,optic_lobe,ACH
720575940637195895,central_complex,GLUT
720575940637209975,optic_lobe,ACH
720575940637217655,optic_lobe,ach
720575940637229175,optic_lobe,ACH
720575940637238505,central_complex,ACH
720575940637243445,central_complex,GLUT
720575940637244725,central_complex,ACH
720575940637244905,optic_lobe,ACH
720575940637247845,optic_lobe,ACH
720575940637252965,antennal_lobe,ACH
720575940637256245,central_complex,ACH
720575940637258985,central_complex,ACH
720575940637259895,antennal_lobe,GLUT
720575940637264485,optic_lobe,ACH
720575940637267575,optic_lobe,ACH
720575940637271615,optic_lobe,ACH
720575940637279095,central_complex,GABA
720575940637281125,optic_lobe,GABA
720575940637281395,central_complex,ACH
720575940637282675,central_complex,ACH
720575940637284965,antennal_lobe,ach
720575940637288805,antennal_lobe,ach
720575940637296105,central_complex,GLUT
720575940637297765,optic_lobe,ACH
720575940637303415,central_complex,ACH
720575940637308005,antennal_lobe,ach
720575940637308605,ventral_cord,ACH
720575940637312445,central_complex,ACH
720575940637313655,antennal_lobe,ach
720575940637314405,optic_lobe,ACH
720575940637325175,optic_lobe,ach
720575940637331575,central_complex,GLUT
720575940637339625,optic_lobe,ACH
720575940637345845,central_complex,ACH
720575940637351525,optic_lobe,ACH
720575940637352845,optic_lobe,ACH
720575940637354355,ventral_cord,ACH
720575940637354815,central_complex,ACH
720575940637366335,antennal_lobe,ACH
720575940637370175,central_complex,ACH
720575940637381695,central_complex,ACH
720575940637388265,optic_lobe,ACH
720575940637392485,optic_lobe,GLUT
720575940637393215,central_complex,ACH
720575940637395945,central_complex,ACH
720575940637400165,optic_lobe,ACH
720575940637402995,central_complex,ACH
720575940637407845,optic_lobe,GLUT
720575940637414975,optic_lobe,ACH
720575940637420685,optic_lobe,GLUT
720575940637421925,antennal_lobe,ACH
720575940637426495,optic_lobe,ACH
720575940637429605,optic_lobe,ACH
720575940637433445,optic_lobe,ach
720575940637434725,optic_lobe,ach
720575940637439465,central_complex,DA
720575940637444585,central_complex,GLUT
720575940637453545,optic_lobe,ACH
720575940637457765,optic_lobe,GLUT
720575940637464205,optic_lobe,ach
720575940637468735,central_complex,ach
720575940637477565,central_complex,ACH
720575940637482085,optic_lobe,GABA
720575940637499625,optic_lobe,GLUT
720575940637507645,ventral_cord,ACH
720575940637511525,optic_lobe,ACH
720575940637516685,optic_lobe,ACH
720575940637519165,central_complex,ACH
720575940637526845,central_complex,ACH
720575940637528165,optic_lobe,GLUT
720575940637534605,optic_lobe,ACH
720575940637542285,optic_lobe,ACH
720575940637547365,central_complex,GLUT
720575940637550525,central_complex,ACH
720575940637557645,optic_lobe,ACH
720575940637559155,optic_lobe,ACH
720575940637559715,central_complex,ACH
720575940637564905,central_complex,GLUT
720575940637565285,optic_lobe,GLUT
720575940637571125,central_complex,ach
720575940637574515,central_complex,GABA
720575940637578985,central_complex,ACH
720575940637580095,optic_lobe,ACH
720575940637582825,optic_lobe,GLUT
720575940637584755,central_complex,ACH
720575940637594995,central_complex,ACH
720575940637607565,optic_lobe,ACH
720575940637611365,central_complex,GABA
720575940637612095,antennal_lobe,ach
720575940637615205,central_complex,GLUT
720575940637622885,optic_lobe,ACH
720575940637624165,central_complex,GABA
720575940637630565,optic_lobe,ACH
720575940637631845,optic_lobe,ACH
720575940637635305,central_complex,GABA
720575940637637795,central_complex,ACH
720575940637645925,antennal_lobe,ach
720575940637647205,optic_lobe,ACH
720575940637648485,ventral_cord,GABA
720575940637653605,central_complex,GLUT
720575940637667005,optic_lobe,ACH
720575940637671795,optic_lobe,ACH
720575940637672425,central_complex,DA
720575940637674915,central_complex,GLUT
720575940637681215,antennal_lobe,ach
720575940637683775,optic_lobe,ACH
720575940637687605,central_complex,ACH
720575940637690175,optic_lobe,ach
720575940637692835,optic_lobe,GLUT
720575940637695395,central_complex,ACH
720575940637696745,optic_lobe,ACH
720575940637701005,optic_lobe,ACH
720575940637701695,antennal_lobe,ach
720575940637704765,central_complex,ACH
720575940637706125,optic_lobe,ACH
720575940637731955,optic_lobe,ACH
720575940637752205,optic_lobe,ACH
720575940637755625,antennal_lobe,ach
720575940637759295,optic_lobe,ACH
720575940637763135,central_complex,GABA
720575940637773475,central_complex,ACH
720575940637779875,central_complex,ACH
720575940637783155,central_complex,ACH
720575940637788605,optic_lobe,ach
720575940637791295,central_complex,GLUT
720575940637800245,optic_lobe,ACH
720575940637801635,central_complex,ach
720575940637804915,central_complex,GLUT
720575940637824575,central_complex,GLUT
720575940637832255,central_complex,ACH
720575940637841805,optic_lobe,ACH
720575940637847605,optic_lobe,GABA
720575940637849065,optic_lobe,ACH
720575940637854015,optic_lobe,ACH
720575940637864355,central_complex,ACH
720575940637872105,optic_lobe,GLUT
720575940637886005,optic_lobe,GABA
720575940637896245,antennal_lobe,ach
720575940637906365,central_complex,GLUT
720575940637915455,optic_lobe,ACH
720575940637918015,optic_lobe,GLUT
720575940637919295,antennal_lobe,ach
720575940637937385,optic_lobe,ACH
720575940637942335,optic_lobe,ACH
720575940637970665,central_complex,ACH
720575940637973225,central_complex,ACH
720575940637975615,central_complex,ACH
720575940637980725,central_complex,GLUT
720575940637993525,optic_lobe,ACH
720575940637994805,optic_lobe,ACH
720575940638005155,optic_lobe,GABA
720575940638022515,central_complex,GLUT
720575940638027965,optic_lobe,ACH
720575940638039485,optic_lobe,GABA
720575940638049855,optic_lobe,ACH
720575940638053865,central_complex,ACH
720575940638069875,antennal_lobe,ACH
720575940638070505,central_complex,ACH
720575940638078835,central_complex,ACH
720575940638081855,antennal_lobe,ach
720575940638085695,central_complex,GLUT
720575940638098485,central_complex,ACH
720575940638107445,antennal_lobe,ACH
720575940638113085,central_complex,GLUT
720575940638113855,optic_lobe,ACH
720575940638118975,optic_lobe,ACH
720575940638124265,optic_lobe,ACH
720575940638125365,central_complex,GLUT
720575940638125375,optic_lobe,GLUT
720575940638126755,optic_lobe,ACH
720575940638137065,optic_lobe,ACH
720575940638143805,central_complex,ACH
720575940638149865,central_complex,GABA
720575940638154805,central_complex,ACH
720575940638158525,optic_lobe,ACH
720575940638161725,central_complex,ACH
720575940638165875,antennal_lobe,ACH
720575940638176575,optic_lobe,GLUT
720575940638183795,optic_lobe,ACH
720575940638197055,optic_lobe,ACH
720575940638199615,optic_lobe,ACH
720575940638200895,optic_lobe,ach
720575940638202345,antennal_lobe,ACH
720575940638209085,central_complex,GABA
720575940638214975,optic_lobe,ACH
720575940638227645,optic_lobe,GLUT
720575940638230505,optic_lobe,ACH
720575940638243645,antennal_lobe,ACH
720575940638248425,optic_lobe,ach
720575940638254825,optic_lobe,GLUT
720575940638268835,optic_lobe,ACH
720575940638275645,optic_lobe,GABA
720575940638294505,optic_lobe,ACH
720575940638328765,central_complex,ACH
720575940638331625,optic_lobe,ach
720575940638337845,central_complex,ACH
720575940638348095,optic_lobe,ACH
720575940638352755,optic_lobe,ACH
720575940638354665,optic_lobe,GLUT
720575940638361405,central_complex,ACH
720575940638364275,optic_lobe,GABA
720575940638364735,optic_lobe,ACH
720575940638373685,optic_lobe,ACH
720575940638377705,optic_lobe,ACH
720575940638380265,optic_lobe,ACH
720575940638398185,optic_lobe,GABA
720575940638401845,optic_lobe,ACH
720575940638406205,optic_lobe,ACH
720575940638408425,optic_lobe,ACH
720575940638424895,optic_lobe,GABA
720575940638430185,optic_lobe,GABA
720575940638436405,central_complex,ACH
720575940638441525,ventral_cord,GLUT
720575940638453225,antennal_lobe,ACH
720575940638454325,optic_lobe,GABA
720575940638460735,optic_lobe,ach
720575940638463395,optic_lobe,ACH
720575940638479935,optic_lobe,ach
720575940638480755,optic_lobe,ACH
720575940638487155,optic_lobe,ACH
720575940638488125,central_complex,ACH
720575940638496745,optic_lobe,ACH
720575940638504425,optic_lobe,ACH
720575940638509375,optic_lobe,ACH
720575940638513205,central_complex,ACH
720575940638514665,optic_lobe,ACH
720575940638515765,optic_lobe,GLUT
720575940638518325,optic_lobe,ACH
720575940638524905,optic_lobe,ACH
720575940638529525,antennal_lobe,ACH
720575940638545385,optic_lobe,ACH
720575940638547005,optic_lobe,ACH
720575940638554175,optic_lobe,ach
720575940638556735,optic_lobe,ACH
720575940638558115,optic_lobe,ACH
720575940638559295,optic_lobe,ACH
720575940638574525,optic_lobe,ACH
720575940638577215,antennal_lobe,ach
720575940638579775,optic_lobe,ACH
720575940638595135,optic_lobe,ach
720575940638604915,central_complex,ACH
720575940638607805,antennal_lobe,ACH
720575940638615155,optic_lobe,ACH
720575940638620905,optic_lobe,GABA
720575940638623165,ventral_cord,ach
720575940638633535,central_complex,ACH
720575940638635635,central_complex,GLUT
720575940638637245,central_complex,GLUT
720575940638637475,optic_lobe,ach
720575940638640445,central_complex,ACH
720575940638645055,optic_lobe,ACH
720575940638646335,antennal_lobe,ACH
720575940638647785,optic_lobe,ACH
720575940638651625,optic_lobe,GLUT
720575940638664355,ventral_cord,GLUT
720575940638666805,antennal_lobe,ACH
720575940638674035,central_complex,ACH
720575940638681845,antennal_lobe,ACH
720575940638687395,optic_lobe,ACH
720575940638688575,optic_lobe,ACH
720575940638692405,optic_lobe,ACH
720575940638701375,optic_lobe,ACH
720575940638710845,central_complex,GLUT
720575940638716275,antennal_lobe,ach
720575940638716905,optic_lobe,GLUT
720575940638720675,central_complex,GLUT
720575940638721955,central_complex,ACH
720575940638724585,optic_lobe,GLUT
720575940638730805,optic_lobe,ACH
720575940638737085,optic_lobe,GLUT
720575940638738035,optic_lobe,ACH
720575940638738595,central_complex,GLUT
720575940638746175,antennal_lobe,ACH
720575940638750185,antennal_lobe,ach
720575940638755305,antennal_lobe,ACH
720575940638770495,central_complex,ACH
720575940638770595,central_complex,ACH
720575940638775615,optic_lobe,ACH
720575940638778165,central_complex,ACH
720575940638782015,optic_lobe,ACH
720575940638788585,optic_lobe,ACH
720575940638791145,antennal_lobe,ach
720575940638795635,optic_lobe,GABA
720575940638804345,optic_lobe,ACH
720575940638807485,antennal_lobe,ACH
720575940638809065,antennal_lobe,ACH
720575940638817725,antennal_lobe,ACH
720575940638818025,antennal_lobe,ach
720575940638822205,optic_lobe,ach
720575940638822515,antennal_lobe,ACH
720575940638824245,central_complex,GABA
720575940638832035,central_complex,ach
720575940638834035,optic_lobe,ACH
720575940638836285,antennal_lobe,ACH
720575940638842345,optic_lobe,ACH
720575940638842745,optic_lobe,GABA
720575940638843625,optic_lobe,ACH
720575940638849855,optic_lobe,GABA
720575940638861365,optic_lobe,ACH
720575940638865725,central_complex,ACH
720575940638867765,optic_lobe,GLUT
720575940638872765,optic_lobe,ACH
720575940638880745,optic_lobe,ACH
720575940638881395,optic_lobe,ACH
720575940638888245,optic_lobe,ach
720575940638890355,central_complex,ACH
720575940638897315,central_complex,ACH
720575940638901875,central_complex,ACH
720575940638903605,optic_lobe,ACH
720575940638916515,optic_lobe,ACH
720575940638919485,central_complex,ACH
720575940638921525,antennal_lobe,ach
720575940638921705,antennal_lobe,ach
720575940638926655,optic_lobe,ACH
720575940638928035,antennal_lobe,ach
720575940638928105,antennal_lobe,ach
720575940638929085,optic_lobe,ACH
720575940638930665,antennal_lobe,ach
720575940638933045,optic_lobe,ACH
720575940638935615,optic_lobe,ACH
720575940638936885,central_complex,ACH
720575940638942015,antennal_lobe,ach
720575940638946805,optic_lobe,ach
720575940638948515,optic_lobe,ACH
720575940638960885,central_complex,ACH
720575940638963875,central_complex,ACH
720575940638965155,optic_lobe,ACH
720575940638965565,optic_lobe,GLUT
720575940638974015,optic_lobe,ACH
720575940638975285,central_complex,ACH
720575940638983145,central_complex,ach
